PG1,PG2,PG3,QG1,QG2,QG3,Vm1,Vm2,Vm3,Va1_deg,Va2_deg,Va3_deg,Ploss_MW,load_factor
407.500000,156.000000,0.000000,525.019525,206.844847,406.957360,1.075107,1.039833,1.068146,0.000000,-112.066716,-153.051636,91.000000,1.500000
408.000000,156.000000,0.000000,527.933098,207.917915,408.452992,1.077542,1.042358,1.070548,0.000000,-112.320594,-153.211170,91.500000,1.500000
409.500000,156.000000,0.000000,536.574299,212.891864,411.883396,1.083965,1.054530,1.077194,0.000000,-113.213812,-153.728505,93.000000,1.500000
410.000000,156.000000,0.000000,539.253097,213.871997,413.510759,1.085780,1.057237,1.080418,-0.000000,-113.517477,-153.843303,93.500000,1.500000
411.500000,156.000000,0.000000,547.479983,220.585718,415.989492,1.090495,1.074371,1.087566,-0.000000,-114.601580,-154.333749,95.000000,1.500000
412.000000,156.000000,0.000000,550.130240,221.901175,417.412220,1.092131,1.077936,1.090698,0.000000,-114.921119,-154.447683,95.500000,1.500000
414.000000,156.000000,0.000000,561.277421,230.555809,420.801844,1.099013,1.099397,1.099827,-0.000000,-116.245379,-155.062879,97.500000,1.500000
324.000000,157.000000,0.000000,50.397995,16.646599,59.325367,1.079922,1.068961,1.065739,-0.000000,-21.407328,-35.983549,8.500000,1.500000
325.500000,157.000000,0.000000,62.082351,25.520773,75.459162,1.012745,1.002901,1.004668,0.000000,-24.918780,-41.735458,10.000000,1.500000
326.000000,157.000000,0.000000,62.839513,29.450365,80.749681,0.988451,0.993888,0.993065,-0.000000,-26.190301,-43.593985,10.500000,1.500000
328.000000,157.000000,0.000000,73.953252,40.785250,96.613184,0.923216,0.950207,0.941075,0.000000,-30.842057,-50.880875,12.500000,1.500000
373.500000,157.000000,0.000000,334.080908,145.813275,296.870139,0.906363,0.904009,0.901901,0.000000,-91.074172,-136.556554,58.000000,1.500000
374.000000,157.000000,0.000000,335.758622,148.643756,298.091637,0.904598,0.913306,0.907042,0.000000,-91.975761,-136.948286,58.500000,1.500000
374.500000,157.000000,0.000000,339.442116,148.272156,300.291311,0.910215,0.909943,0.907427,-0.000000,-91.999366,-137.351110,59.000000,1.500000
375.500000,157.000000,0.000000,344.063081,153.345096,302.487325,0.911095,0.924631,0.913291,0.000000,-93.290080,-138.220103,60.000000,1.500000
376.000000,157.000000,0.000000,346.262370,155.473045,303.852282,0.911227,0.931000,0.917198,0.000000,-93.960918,-138.588711,60.500000,1.500000
376.500000,157.000000,0.000000,349.282348,156.343469,305.601613,0.914355,0.932383,0.919058,-0.000000,-94.275351,-138.973445,61.000000,1.500000
377.500000,157.000000,0.000000,354.548152,159.617558,308.512482,0.917715,0.940838,0.924444,-0.000000,-95.245331,-139.725462,62.000000,1.500000
378.000000,157.000000,0.000000,357.092538,161.452255,309.879043,0.919058,0.945774,0.927340,0.000000,-95.767938,-140.091568,62.500000,1.500000
378.500000,157.000000,0.000000,359.890952,162.548024,311.567700,0.921388,0.948221,0.929953,-0.000000,-96.166295,-140.435105,63.000000,1.500000
379.500000,157.000000,0.000000,365.309230,165.192976,314.736699,0.925359,0.954713,0.935505,0.000000,-97.039994,-141.109769,64.000000,1.500000
380.000000,157.000000,0.000000,367.983772,166.524997,316.320819,0.927226,0.958061,0.938435,0.000000,-97.486469,-141.433323,64.500000,1.500000
380.500000,157.000000,0.000000,370.737930,167.648340,317.990760,0.929396,0.960704,0.941251,0.000000,-97.893167,-141.748843,65.000000,1.500000
381.500000,157.000000,0.000000,376.300594,169.723869,321.396070,0.933946,0.965457,0.946851,0.000000,-98.672663,-142.360635,66.000000,1.500000
382.000000,157.000000,0.000000,379.080577,170.714689,323.120048,0.936225,0.967726,0.949710,-0.000000,-99.057185,-142.655553,66.500000,1.500000
382.500000,157.000000,0.000000,381.878423,171.674156,324.851555,0.938566,0.969887,0.952531,0.000000,-99.431530,-142.946275,67.000000,1.500000
383.500000,157.000000,0.000000,387.512709,173.455474,328.368974,0.943401,0.973800,0.958155,0.000000,-100.153036,-143.510681,68.000000,1.500000
384.000000,157.000000,0.000000,390.349534,174.299828,330.142019,0.945889,0.975610,0.960935,-0.000000,-100.501102,-143.786220,68.500000,1.500000
384.500000,157.000000,0.000000,393.205427,175.097216,331.932147,0.948447,0.977270,0.963684,0.000000,-100.837929,-144.057417,69.000000,1.500000
385.500000,157.000000,0.000000,398.963250,176.626348,335.524340,0.953718,0.980358,0.969062,-0.000000,-101.485470,-144.590332,70.000000,1.500000
386.000000,157.000000,0.000000,401.862096,177.358389,337.327637,0.956421,0.981793,0.971703,0.000000,-101.797342,-144.851812,70.500000,1.500000
386.500000,157.000000,0.000000,404.769394,178.064877,339.139934,0.959153,0.983153,0.974334,0.000000,-102.102760,-145.109143,71.000000,1.500000
387.500000,157.000000,0.000000,410.639554,179.433778,342.761951,0.964793,0.985680,0.979422,0.000000,-102.685923,-145.618310,72.000000,1.500000
388.000000,157.000000,0.000000,413.604496,180.101449,344.568050,0.967705,0.986857,0.981867,0.000000,-102.963384,-145.870925,72.500000,1.500000
388.500000,157.000000,0.000000,416.564970,180.748822,346.385116,0.970604,0.987998,0.984345,0.000000,-103.239109,-146.118094,73.000000,1.500000
389.500000,157.000000,0.000000,422.541276,182.023269,350.003897,0.976566,0.990147,0.989112,0.000000,-103.764827,-146.609189,74.000000,1.500000
390.000000,157.000000,0.000000,426.179341,181.651181,352.179192,0.981821,0.987339,0.989793,0.000000,-103.752098,-146.890838,74.500000,1.500000
390.500000,157.000000,0.000000,428.569897,183.271608,353.609850,0.982678,0.992162,0.993705,0.000000,-104.263728,-147.093157,75.000000,1.500000
391.500000,157.000000,0.000000,434.619182,184.489119,357.217545,0.988841,0.994091,0.998248,0.000000,-104.746246,-147.565448,76.000000,1.500000
392.000000,157.000000,0.000000,437.663328,185.098669,359.010690,0.991975,0.995033,1.000447,-0.000000,-104.978274,-147.799810,76.500000,1.500000
392.500000,157.000000,0.000000,440.705783,185.697167,360.808848,0.995101,0.995957,1.002662,0.000000,-105.208354,-148.030214,77.000000,1.500000
393.500000,157.000000,0.000000,446.812314,186.896803,364.389645,1.001401,0.997794,1.007013,0.000000,-105.656084,-148.485312,78.000000,1.500000
394.000000,157.000000,0.000000,449.873896,187.501519,366.171099,1.004566,0.998721,1.009155,0.000000,-105.874836,-148.709912,78.500000,1.500000
394.500000,157.000000,0.000000,452.929651,188.093881,367.959942,1.007712,0.999634,1.011329,0.000000,-106.093018,-148.930089,79.000000,1.500000
395.500000,157.000000,0.000000,459.048984,189.295948,371.518516,1.014004,1.001512,1.015638,-0.000000,-106.522741,-149.364000,80.000000,1.500000
396.000000,157.000000,0.000000,462.105259,189.901063,373.293563,1.017129,1.002479,1.017803,-0.000000,-106.736468,-149.576488,80.500000,1.500000
396.500000,157.000000,0.000000,465.160402,190.505722,375.067325,1.020245,1.003453,1.019974,0.000000,-106.948912,-149.786063,81.000000,1.500000
397.500000,157.000000,0.000000,471.256426,191.735863,378.601417,1.026411,1.005503,1.024355,0.000000,-107.374993,-150.196139,82.000000,1.500000
398.000000,157.000000,0.000000,474.290930,192.358917,380.365388,1.029441,1.006583,1.026590,-0.000000,-107.590610,-150.395650,82.500000,1.500000
398.500000,157.000000,0.000000,477.328830,192.995492,382.118130,1.032472,1.007699,1.028805,0.000000,-107.804458,-150.593760,83.000000,1.500000
399.500000,157.000000,0.000000,483.370516,194.298505,385.611448,1.038404,1.010089,1.033340,0.000000,-108.240671,-150.978825,84.000000,1.500000
400.000000,157.000000,0.000000,486.371010,194.959413,387.356466,1.041298,1.011355,1.035674,-0.000000,-108.463743,-151.165107,84.500000,1.500000
400.500000,157.000000,0.000000,489.369507,195.646911,389.084135,1.044172,1.012699,1.038000,-0.000000,-108.687715,-151.349921,85.000000,1.500000
401.500000,157.000000,0.000000,495.338231,197.110729,392.489329,1.049790,1.015686,1.042701,0.000000,-109.146205,-151.712309,86.000000,1.500000
402.000000,157.000000,0.000000,498.305746,197.850523,394.189926,1.052539,1.017239,1.045105,-0.000000,-109.379157,-151.887855,86.500000,1.500000
402.500000,157.000000,0.000000,501.255627,198.673961,395.843574,1.055203,1.019045,1.047525,0.000000,-109.621782,-152.062244,87.000000,1.500000
403.500000,157.000000,0.000000,507.124517,200.386113,399.115434,1.060405,1.022894,1.052435,0.000000,-110.116601,-152.402392,88.000000,1.500000
404.000000,157.000000,0.000000,510.052953,201.216595,400.766064,1.062990,1.024768,1.054924,-0.000000,-110.361867,-152.567054,88.500000,1.500000
404.500000,157.000000,0.000000,512.945843,202.311521,402.264803,1.065379,1.027392,1.057392,0.000000,-110.634356,-152.735544,89.000000,1.500000
405.500000,157.000000,0.000000,518.737239,204.319309,405.365493,1.070222,1.032165,1.062409,0.000000,-111.160380,-153.058571,90.000000,1.500000
406.000000,157.000000,0.000000,521.620431,205.405068,406.866698,1.072573,1.034786,1.064916,0.000000,-111.430201,-153.218202,90.500000,1.500000
406.500000,157.000000,0.000000,524.471910,206.988949,408.070232,1.074663,1.038735,1.067272,0.000000,-111.741429,-153.390797,91.000000,1.500000
408.000000,157.000000,0.000000,533.023899,210.730025,412.289396,1.081248,1.047995,1.074881,0.000000,-112.595705,-153.853224,92.500000,1.500000
408.500000,157.000000,0.000000,535.757380,213.219408,412.965285,1.082693,1.054421,1.077185,0.000000,-112.992728,-154.032346,93.000000,1.500000
410.000000,157.000000,0.000000,544.280562,217.493466,416.838983,1.088988,1.065012,1.084633,0.000000,-113.865046,-154.480447,94.500000,1.500000
410.500000,157.000000,0.000000,547.060035,219.546254,417.759197,1.090705,1.070203,1.087012,0.000000,-114.209237,-154.638298,95.000000,1.500000
412.000000,157.000000,0.000000,555.017419,228.438253,418.950849,1.093958,1.093022,1.094071,0.000000,-115.491469,-155.129882,96.500000,1.500000
322.500000,158.000000,0.000000,43.431381,13.301909,55.938403,1.098055,1.094642,1.095425,0.000000,-20.179194,-34.112378,8.000000,1.500000
324.000000,158.000000,0.000000,54.857946,30.709028,66.053978,1.022134,1.052143,1.010996,0.000000,-23.766237,-40.179758,9.500000,1.500000
324.500000,158.000000,0.000000,61.609572,26.179800,76.145302,1.007813,1.001447,1.002082,0.000000,-24.807080,-41.909312,10.000000,1.500000
326.000000,158.000000,0.000000,65.943328,36.527917,90.517412,0.944485,0.973560,0.967825,-0.000000,-28.496500,-47.404512,11.500000,1.500000
328.000000,158.000000,0.000000,83.302149,43.262765,103.997111,0.903395,0.915448,0.911866,0.000000,-32.701810,-54.630167,13.500000,1.500000
372.000000,158.000000,0.000000,330.194596,144.965755,296.353884,0.901300,0.901722,0.900508,0.000000,-90.464120,-136.436003,57.500000,1.500000
372.500000,158.000000,0.000000,332.677430,147.316817,297.508201,0.902379,0.908248,0.902802,0.000000,-91.045029,-136.910541,58.000000,1.500000
373.500000,158.000000,0.000000,338.967709,148.258420,301.412420,0.909734,0.908193,0.906123,-0.000000,-91.549409,-137.709592,59.000000,1.500000
374.000000,158.000000,0.000000,340.713399,152.225875,301.924726,0.907964,0.920609,0.909868,-0.000000,-92.480142,-138.184669,59.500000,1.500000
374.500000,158.000000,0.000000,343.051406,153.704049,303.614180,0.908666,0.924904,0.913892,0.000000,-93.086293,-138.530072,60.000000,1.500000
375.500000,158.000000,0.000000,348.787420,156.282809,306.764935,0.913787,0.930548,0.917950,-0.000000,-93.859193,-139.327715,61.000000,1.500000
376.000000,158.000000,0.000000,351.493070,158.235116,308.015675,0.915665,0.935516,0.920007,-0.000000,-94.331714,-139.743213,61.500000,1.500000
376.500000,158.000000,0.000000,354.032144,159.643955,309.637385,0.917063,0.939287,0.923352,-0.000000,-94.848769,-140.083924,62.000000,1.500000
377.500000,158.000000,0.000000,359.368988,162.645260,312.656781,0.920706,0.946879,0.928833,0.000000,-95.781992,-140.798100,63.000000,1.500000
378.000000,158.000000,0.000000,361.941264,163.873668,314.350245,0.922251,0.950123,0.932268,-0.000000,-96.271749,-141.110367,63.500000,1.500000
378.500000,158.000000,0.000000,364.773342,165.342582,315.802974,0.924625,0.953542,0.934410,0.000000,-96.669438,-141.474194,64.000000,1.500000
379.500000,158.000000,0.000000,370.225759,167.759531,319.071921,0.928752,0.959388,0.940116,0.000000,-97.518452,-142.113791,65.000000,1.500000
380.000000,158.000000,0.000000,372.946994,168.953547,320.708884,0.930799,0.962295,0.943019,0.000000,-97.940799,-142.423301,65.500000,1.500000
380.500000,158.000000,0.000000,375.744868,169.960280,322.422136,0.933139,0.964563,0.945792,0.000000,-98.323941,-142.726727,66.000000,1.500000
381.500000,158.000000,0.000000,381.310769,171.942289,325.864494,0.937722,0.969103,0.951508,0.000000,-99.092824,-143.311725,67.000000,1.500000
382.000000,158.000000,0.000000,384.102646,172.882785,327.605565,0.940051,0.971236,0.954383,0.000000,-99.468013,-143.595027,67.500000,1.500000
382.500000,158.000000,0.000000,386.931540,173.748286,329.373381,0.942516,0.973109,0.957179,0.000000,-99.823745,-143.874658,68.000000,1.500000
383.500000,158.000000,0.000000,392.609165,175.408582,332.932285,0.947522,0.976659,0.962763,0.000000,-100.517423,-144.419240,69.000000,1.500000
384.000000,158.000000,0.000000,395.471414,176.197299,334.722541,0.950107,0.978294,0.965501,-0.000000,-100.850246,-144.686193,69.500000,1.500000
384.500000,158.000000,0.000000,398.348687,176.953845,336.523116,0.952745,0.979825,0.968208,-0.000000,-101.173766,-144.949383,70.000000,1.500000
385.500000,158.000000,0.000000,404.139722,178.398502,340.142356,0.958147,0.982664,0.973540,0.000000,-101.797488,-145.465339,71.000000,1.500000
386.000000,158.000000,0.000000,407.064617,179.095721,341.952105,0.960944,0.983976,0.976114,0.000000,-102.094351,-145.720595,71.500000,1.500000
386.500000,158.000000,0.000000,409.992012,179.772835,343.769962,0.963749,0.985239,0.978695,0.000000,-102.387078,-145.971294,72.000000,1.500000
387.500000,158.000000,0.000000,415.887227,181.088153,347.406484,0.969487,0.987611,0.983734,0.000000,-102.949904,-146.465766,73.000000,1.500000
388.000000,158.000000,0.000000,418.882413,181.738219,349.209006,0.972501,0.988699,0.986078,0.000000,-103.211314,-146.714602,73.500000,1.500000
388.500000,158.000000,0.000000,421.859277,182.366300,351.028238,0.975459,0.989774,0.988510,0.000000,-103.475800,-146.955879,74.000000,1.500000
389.500000,158.000000,0.000000,428.844062,184.252951,353.942523,0.984433,0.991617,0.988961,0.000000,-103.673428,-147.624034,75.000000,1.500000
390.000000,158.000000,0.000000,430.890939,184.232094,356.447877,0.984625,0.992806,0.995441,-0.000000,-104.221559,-147.674135,75.500000,1.500000
390.500000,158.000000,0.000000,433.907147,184.830738,358.261651,0.987695,0.993761,0.997748,0.000000,-104.463013,-147.906620,76.000000,1.500000
391.500000,158.000000,0.000000,439.981372,186.037059,361.863007,0.993944,0.995639,1.002202,0.000000,-104.926542,-148.369087,77.000000,1.500000
392.000000,158.000000,0.000000,443.033364,186.643903,363.653221,0.997105,0.996571,1.004372,-0.000000,-105.150718,-148.598183,77.500000,1.500000
392.500000,158.000000,0.000000,446.077674,187.234591,365.453513,1.000241,0.997482,1.006583,0.000000,-105.374776,-148.822235,78.000000,1.500000
393.500000,158.000000,0.000000,452.187173,188.429251,369.032935,1.006557,0.999324,1.010920,0.000000,-105.811354,-149.265423,79.000000,1.500000
394.000000,158.000000,0.000000,455.246318,189.032914,370.814317,1.009717,1.000263,1.013069,0.000000,-106.025999,-149.483700,79.500000,1.500000
394.500000,158.000000,0.000000,458.301884,189.631360,372.597987,1.012862,1.001203,1.015237,0.000000,-106.239894,-149.698344,80.000000,1.500000
395.500000,158.000000,0.000000,464.409968,190.835197,376.156177,1.019122,1.003128,1.019580,0.000000,-106.664326,-150.119258,81.000000,1.500000
396.000000,158.000000,0.000000,467.459190,191.445042,377.929120,1.022225,1.004130,1.021765,0.000000,-106.876335,-150.325332,81.500000,1.500000
396.500000,158.000000,0.000000,470.506069,192.061515,379.696876,1.025313,1.005161,1.023956,0.000000,-107.088037,-150.528733,82.000000,1.500000
397.500000,158.000000,0.000000,476.581305,193.316326,383.219359,1.031406,1.007334,1.028393,0.000000,-107.514675,-150.926011,83.000000,1.500000
398.000000,158.000000,0.000000,479.602530,193.952874,384.977460,1.034391,1.008485,1.030667,-0.000000,-107.731952,-151.118797,83.500000,1.500000
398.500000,158.000000,0.000000,482.628487,194.613015,386.717816,1.037376,1.009694,1.032909,0.000000,-107.947750,-151.310923,84.000000,1.500000
399.500000,158.000000,0.000000,488.640280,195.957725,390.190788,1.043200,1.012269,1.037526,0.000000,-108.390266,-151.682897,85.000000,1.500000
400.000000,158.000000,0.000000,491.627738,196.656215,391.914400,1.046038,1.013667,1.039886,0.000000,-108.617351,-151.863705,85.500000,1.500000
400.500000,158.000000,0.000000,494.614755,197.405288,393.605415,1.048853,1.015203,1.042218,0.000000,-108.846627,-152.044368,86.000000,1.500000
401.500000,158.000000,0.000000,500.544692,198.952932,396.965389,1.054317,1.018499,1.047014,0.000000,-109.319020,-152.394209,87.000000,1.500000
402.000000,158.000000,0.000000,503.493976,199.722884,398.649769,1.056996,1.020174,1.049470,0.000000,-109.557958,-152.563138,87.500000,1.500000
402.500000,158.000000,0.000000,506.427848,200.643114,400.245198,1.059573,1.022270,1.051898,0.000000,-109.810909,-152.734013,88.000000,1.500000
403.500000,158.000000,0.000000,512.268480,202.542545,403.402187,1.064612,1.026673,1.056818,0.000000,-110.325245,-153.067166,89.000000,1.500000
404.000000,158.000000,0.000000,515.184930,203.408903,405.029911,1.067141,1.028671,1.059336,-0.000000,-110.575517,-153.226229,89.500000,1.500000
404.500000,158.000000,0.000000,518.078702,204.473822,406.540912,1.069532,1.031224,1.061828,0.000000,-110.845329,-153.387910,90.000000,1.500000
405.500000,158.000000,0.000000,523.778757,207.138943,409.254846,1.073866,1.037863,1.066841,0.000000,-111.444588,-153.712754,91.000000,1.500000
406.000000,158.000000,0.000000,526.678878,208.191872,410.764471,1.076266,1.040373,1.069320,-0.000000,-111.706456,-153.867708,91.500000,1.500000
407.500000,158.000000,0.000000,535.301994,213.090642,414.231516,1.082625,1.052443,1.076156,0.000000,-112.626555,-154.372762,93.000000,1.500000
408.000000,158.000000,0.000000,538.064047,213.997418,415.866759,1.084672,1.054838,1.079176,-0.000000,-112.911624,-154.493263,93.500000,1.500000
409.500000,158.000000,0.000000,546.376603,220.421331,418.462780,1.089621,1.071197,1.086337,0.000000,-113.997224,-154.975394,95.000000,1.500000
410.000000,158.000000,0.000000,549.123248,221.721442,419.851453,1.091492,1.074580,1.089207,-0.000000,-114.302409,-155.098490,95.500000,1.500000
412.000000,158.000000,0.000000,560.341604,230.337927,423.199925,1.098457,1.095961,1.098314,-0.000000,-115.659564,-155.709344,97.500000,1.500000
321.500000,159.000000,0.000000,43.986450,13.459949,56.637117,1.094493,1.089373,1.091151,0.000000,-20.054754,-34.253789,8.000000,1.500000
322.000000,159.000000,0.000000,51.412162,17.252893,60.340688,1.073116,1.060061,1.056673,-0.000000,-21.142584,-36.287953,8.500000,1.500000
323.500000,159.000000,0.000000,61.270305,26.640173,76.931120,1.003190,0.999095,0.999644,0.000000,-24.685988,-42.076601,10.000000,1.500000
324.000000,159.000000,0.000000,61.913409,30.512656,82.262371,0.978922,0.990457,0.988704,0.000000,-25.954216,-43.934791,10.500000,1.500000
326.000000,159.000000,0.000000,75.099903,41.065927,97.294667,0.918813,0.941826,0.932095,-0.000000,-30.470521,-51.326299,12.500000,1.500000
371.500000,159.000000,0.000000,332.012722,147.278534,298.732652,0.901231,0.906730,0.902330,-0.000000,-90.666150,-137.238674,58.000000,1.500000
372.000000,159.000000,0.000000,334.235551,149.305788,300.175188,0.901437,0.912779,0.906162,0.000000,-91.349606,-137.637905,58.500000,1.500000
372.500000,159.000000,0.000000,338.422148,148.313192,302.545980,0.909073,0.906714,0.904984,0.000000,-91.108613,-138.064415,59.000000,1.500000
373.500000,159.000000,0.000000,342.645967,153.818215,304.655439,0.908425,0.923352,0.912170,0.000000,-92.619363,-138.911601,60.000000,1.500000
374.000000,159.000000,0.000000,345.326790,155.421658,306.130032,0.910295,0.927385,0.914648,0.000000,-93.094632,-139.310926,60.500000,1.500000
374.500000,159.000000,0.000000,348.268778,156.212846,307.965446,0.913217,0.928679,0.916892,0.000000,-93.430647,-139.679001,61.000000,1.500000
375.500000,159.000000,0.000000,353.499583,159.667632,310.793048,0.916429,0.937707,0.922274,-0.000000,-94.438152,-140.441246,62.000000,1.500000
376.000000,159.000000,0.000000,356.145951,161.041536,312.388263,0.918201,0.941195,0.925232,0.000000,-94.913335,-140.789060,62.500000,1.500000
376.500000,159.000000,0.000000,358.817723,162.734133,313.784790,0.919999,0.945516,0.927787,0.000000,-95.389081,-141.157758,63.000000,1.500000
377.500000,159.000000,0.000000,364.221175,165.493478,316.897938,0.923907,0.952351,0.933326,0.000000,-96.286142,-141.838171,64.000000,1.500000
378.000000,159.000000,0.000000,366.925652,166.642922,318.577485,0.925911,0.955152,0.936328,-0.000000,-96.720901,-142.153036,64.500000,1.500000
378.500000,159.000000,0.000000,369.623973,168.061239,320.098702,0.927838,0.958702,0.939115,0.000000,-97.167560,-142.479988,65.000000,1.500000
379.500000,159.000000,0.000000,375.174109,170.200544,323.474970,0.932350,0.963653,0.944738,0.000000,-97.963323,-143.092932,66.000000,1.500000
380.000000,159.000000,0.000000,377.940644,171.223994,325.185694,0.934583,0.966038,0.947639,0.000000,-98.359074,-143.387067,66.500000,1.500000
380.500000,159.000000,0.000000,380.728752,172.215429,326.903158,0.936894,0.968305,0.950487,0.000000,-98.742655,-143.677510,67.000000,1.500000
381.500000,159.000000,0.000000,386.336608,174.047209,330.402441,0.941649,0.972407,0.956203,0.000000,-99.483461,-144.239145,68.000000,1.500000
382.000000,159.000000,0.000000,389.155731,174.913441,332.169898,0.944085,0.974312,0.959048,-0.000000,-99.842109,-144.512309,68.500000,1.500000
382.500000,159.000000,0.000000,391.999710,175.726850,333.956135,0.946613,0.976038,0.961841,0.000000,-100.186386,-144.781697,69.000000,1.500000
383.500000,159.000000,0.000000,397.724479,177.282533,337.547402,0.951800,0.979260,0.967345,-0.000000,-100.850592,-145.309236,70.000000,1.500000
384.000000,159.000000,0.000000,400.605462,178.025253,339.352432,0.954458,0.980757,0.970055,-0.000000,-101.170540,-145.567685,70.500000,1.500000
384.500000,159.000000,0.000000,403.497109,178.740080,341.167131,0.957155,0.982170,0.972746,0.000000,-101.482823,-145.822192,71.000000,1.500000
385.500000,159.000000,0.000000,409.332020,180.120385,344.799512,0.962718,0.984791,0.977967,0.000000,-102.079212,-146.324994,72.000000,1.500000
386.000000,159.000000,0.000000,412.278721,180.791547,346.612984,0.965593,0.986009,0.980480,0.000000,-102.362519,-146.574338,72.500000,1.500000
386.500000,159.000000,0.000000,415.222239,181.441522,348.437211,0.968459,0.987186,0.983022,0.000000,-102.643716,-146.818327,73.000000,1.500000
387.500000,159.000000,0.000000,421.164501,182.718208,352.073457,0.974362,0.989399,0.987911,0.000000,-103.178721,-147.303158,74.000000,1.500000
388.000000,159.000000,0.000000,424.162134,183.349494,353.883324,0.977392,0.990447,0.990260,-0.000000,-103.433320,-147.544205,74.500000,1.500000
388.500000,159.000000,0.000000,427.161239,183.967757,355.697956,0.980425,0.991468,0.992614,0.000000,-103.684709,-147.781402,75.000000,1.500000
389.500000,159.000000,0.000000,433.182069,185.182354,359.325757,0.986554,0.993432,0.997253,0.000000,-104.172411,-148.248344,76.000000,1.500000
390.000000,159.000000,0.000000,436.292566,185.875046,361.053420,0.989902,0.994454,0.999131,0.000000,-104.382867,-148.497386,76.500000,1.500000
390.500000,159.000000,0.000000,439.242753,186.385947,362.938098,0.992790,0.995321,1.001751,0.000000,-104.637858,-148.708265,77.000000,1.500000
391.500000,159.000000,0.000000,445.328189,187.581382,366.538555,0.999082,0.997173,1.006165,0.000000,-105.086888,-149.159369,78.000000,1.500000
392.000000,159.000000,0.000000,448.382212,188.184707,368.328629,1.002253,0.998103,1.008326,0.000000,-105.305149,-149.382513,78.500000,1.500000
392.500000,159.000000,0.000000,451.429138,188.773692,370.127408,1.005400,0.999016,1.010526,0.000000,-105.523359,-149.600883,79.000000,1.500000
393.500000,159.000000,0.000000,457.537746,189.970985,373.702543,1.011716,1.000887,1.014858,0.000000,-105.950837,-150.032378,80.000000,1.500000
394.000000,159.000000,0.000000,460.590995,190.573655,375.484956,1.014860,1.001846,1.017027,-0.000000,-106.162824,-150.243977,80.500000,1.500000
394.500000,159.000000,0.000000,463.642485,191.174002,377.267294,1.017992,1.002808,1.019205,0.000000,-106.373731,-150.452451,81.000000,1.500000
395.500000,159.000000,0.000000,469.737904,192.396737,380.815030,1.024208,1.004827,1.023577,0.000000,-106.795148,-150.861289,82.000000,1.500000
396.000000,159.000000,0.000000,472.775231,193.016821,382.583839,1.027271,1.005889,1.025798,-0.000000,-107.007917,-151.060585,82.500000,1.500000
396.500000,159.000000,0.000000,475.815207,193.647091,384.343705,1.030332,1.006978,1.028003,0.000000,-107.218989,-151.258209,83.000000,1.500000
397.500000,159.000000,0.000000,481.867210,194.937912,387.847684,1.036339,1.009309,1.032500,0.000000,-107.648884,-151.642983,84.000000,1.500000
398.000000,159.000000,0.000000,484.874733,195.593198,389.596321,1.039273,1.010545,1.034812,-0.000000,-107.868949,-151.829257,84.500000,1.500000
398.500000,159.000000,0.000000,487.881175,196.272140,391.328937,1.042190,1.011850,1.037114,-0.000000,-108.089658,-152.014027,85.000000,1.500000
399.500000,159.000000,0.000000,493.870853,197.711711,394.745463,1.047906,1.014733,1.041758,0.000000,-108.540892,-152.376502,86.000000,1.500000
400.000000,159.000000,0.000000,496.848586,198.440670,396.450260,1.050700,1.016239,1.044138,-0.000000,-108.771091,-152.551955,86.500000,1.500000
400.500000,159.000000,0.000000,499.812964,199.244773,398.111171,1.053422,1.017970,1.046525,0.000000,-109.009908,-152.726359,87.000000,1.500000
401.500000,159.000000,0.000000,505.710579,200.917144,401.396810,1.058732,1.021671,1.051377,0.000000,-109.498705,-153.066152,88.000000,1.500000
402.000000,159.000000,0.000000,508.649440,201.735458,403.050440,1.061355,1.023500,1.053848,0.000000,-109.743073,-153.230303,88.500000,1.500000
402.500000,159.000000,0.000000,511.563537,202.788125,404.565609,1.063818,1.025984,1.056284,0.000000,-110.011307,-153.398294,89.000000,1.500000
403.500000,159.000000,0.000000,517.386026,204.748173,407.680127,1.068762,1.030595,1.061255,-0.000000,-110.534587,-153.720204,90.000000,1.500000
404.000000,159.000000,0.000000,520.282812,205.808109,409.189275,1.071156,1.033136,1.063750,0.000000,-110.804463,-153.878765,90.500000,1.500000
404.500000,159.000000,0.000000,523.152369,207.318604,410.426567,1.073308,1.036881,1.066114,0.000000,-111.114327,-154.048697,91.000000,1.500000
406.000000,159.000000,0.000000,531.757048,210.979192,414.662300,1.080034,1.045888,1.073668,-0.000000,-111.970799,-154.508628,92.500000,1.500000
406.500000,159.000000,0.000000,534.521098,213.331425,415.400945,1.081575,1.051946,1.075993,0.000000,-112.366257,-154.683513,93.000000,1.500000
408.000000,159.000000,0.000000,543.088834,217.571177,419.261356,1.087957,1.062433,1.083406,0.000000,-113.250964,-155.129096,94.500000,1.500000
408.500000,159.000000,0.000000,545.890488,219.567451,420.198932,1.089724,1.067475,1.085786,-0.000000,-113.598740,-155.284909,95.000000,1.500000
410.000000,159.000000,0.000000,553.961571,228.253157,421.430293,1.093199,1.089732,1.092787,0.000000,-114.898908,-155.772405,96.500000,1.500000
320.500000,160.000000,0.000000,45.750193,13.253807,56.891423,1.093133,1.081344,1.084433,0.000000,-19.890352,-34.402843,8.000000,1.500000
322.000000,160.000000,0.000000,53.870923,32.464056,67.093564,1.012184,1.050816,1.005064,0.000000,-23.550680,-40.510653,9.500000,1.500000
